,cik,first_date,last_date,min_cos,max_cos,avg_cos,min_jaccard,max_jaccard,avg_jaccard,ticker
4761,1017303,,,,,,,,,tact
4762,942126,,,,,,,,,tait
4763,1395064,,,,,,,,,tak
4764,1499620,,,,,,,,,tal
4765,1724965,,,,,,,,,talo
4766,1588084,,,,,,,,,tanh
4767,1552670,,,,,,,,,taop
4768,24545,,,,,,,,,tap
4769,1359931,2015-03-20,2020-03-20,0.7040192204294909,0.972061210606558,0.9083807694938869,0.5426571386903893,0.9456386569550542,0.8462913927441083,tara
4770,906338,,,,,,,,,taro
4771,1819790,,,,,,,,,tars
4772,809248,2007-03-23,2020-03-13,0.71895076823338,0.9431180436969058,0.8890107359404055,0.5553804947219159,0.8922920892494929,0.8041247415137698,tast
4773,1092289,2009-04-01,2020-03-25,0.7633426682059432,0.9354392186266316,0.8772798517036791,0.6036690235046819,0.8786482334869432,0.7826765383955414,tat
4774,808439,,,,,,,,,tatt
4775,96536,2009-08-28,2016-08-29,0.8637700875407702,0.9458529713067141,0.9160266464337292,0.7586554621848739,0.8972659486329743,0.8459316071084577,tayd
4776,1295401,,,,,,,,,tbbk
4777,768899,2001-03-30,2019-02-22,0.7915181246277152,0.9004224679297785,0.8628281614372129,0.6534751422211229,0.818854415274463,0.7598285849150379,tbi
4778,1693415,2019-03-21,2020-03-12,0.9220115090005929,0.9220115090005929,0.9220115090005929,0.8552369268517098,0.8552369268517098,0.8552369268517098,tbio
4779,1539638,2015-03-06,2019-02-12,0.947920786101259,0.9564310654895188,0.9507355614061723,0.90099537859936,0.9164737310774712,0.906108144070564,tbk
4780,1668370,2019-03-29,2020-03-30,0.8167258120379159,0.8167258120379159,0.8167258120379159,0.6837662337662338,0.6837662337662338,0.6837662337662338,tblt
4781,1447051,2010-03-31,2020-03-13,0.8666721536563442,0.9557697762403046,0.9375649481687878,0.7637509549274255,0.9152854511970534,0.8832641834312576,tbnk
4782,1583107,2015-03-13,2019-02-28,0.8881789852342376,0.9282760440687452,0.9056050062360882,0.7952687423899809,0.8661230037376826,0.8266542368111786,tbph
4783,1743340,,,,,,,,,tc
4784,1077428,,,,,,,,,tcbi
4785,356171,,,,,,,,,tcbk
4786,96699,2008-12-22,2019-12-13,0.8586694880045567,0.9457962633280504,0.9186257312463212,0.7481444829292428,0.8971291866028708,0.849574908066299,tcco
4787,1595585,,,,,,,,,tcda
4788,19612,2000-03-24,2019-02-28,0.5716568960061155,0.9520264043015036,0.876761192940488,0.3355191256830601,0.9083124477861321,0.78394849309675,tcf
4789,855874,,,,,,,,,tcfc
4790,733590,,,,,,,,,tci
4791,1027838,2017-02-27,2019-02-28,0.9355663641657136,0.9428628662829952,0.9392146152243543,0.8786858974358974,0.8918918918918919,0.8852888946638946,tcmd
4792,890319,2002-03-29,2019-02-28,0.8275231545771868,0.92611786409571,0.8867181050748549,0.7056443845116548,0.8623776806162815,0.7973099129909923,tco
4793,1269238,,,,,,,,,tcom
4794,1394319,2015-03-11,2020-02-28,0.8676897974536981,0.9443894810634994,0.9086420416967588,0.7651212772490021,0.8944822373393801,0.8331088135710694,tcon
4795,1075607,,,,,,,,,tcp
4796,1370755,2013-03-07,2020-02-26,0.8756336289872189,0.9495703544479606,0.9101500374605127,0.7786365437970669,0.9039827771797632,0.8352452869794904,tcpc
4797,1750019,,,,,,,,,tcrr
4798,1411688,2014-05-28,2020-06-17,0.8949338606065267,0.9494104089676316,0.9285861446282596,0.8096035734226689,0.9036406806489911,0.8671492303353948,tcs
4799,909494,2001-04-02,2020-03-04,0.5982827319447088,0.9356018840136332,0.8914867810175758,0.4258271077908218,0.8788038698328936,0.8106199881311004,tcx
4800,947263,,,,,,,,,td
4801,1051512,2001-03-28,2019-02-22,0.8326422441364969,0.9398849277254726,0.8872686336801832,0.7101391650099403,0.8865555315003247,0.7980996325490927,tda
4802,1673481,2019-03-27,2020-03-16,0.961923975092735,0.961923975092735,0.961923975092735,0.9265724577445276,0.9265724577445276,0.9265724577445276,tdac
4803,816761,2008-03-03,2019-02-26,0.8597216915489719,0.9443160969177822,0.9053837936964085,0.7536115569823435,0.8944616115997147,0.8286453114246406,tdc
4804,919893,,,,,,,,,tdf
4805,1260221,2006-11-28,2018-11-09,0.8576087087966341,0.9450251851747656,0.9144104386040847,0.7507093635995136,0.8957165283695896,0.8429483215886503,tdg
4806,1477449,2016-03-03,2019-02-27,0.8911114830389705,0.9300868784746186,0.9089448708886411,0.8029840623940319,0.8692881849626798,0.8332727190688204,tdoc
